994.1 488.3 304 gustsu
990.5 488.9 357 virosu
993.5 498.3 313 quaras
992.7 469.3 456 protte
981.9 473.5 1290 brosal
983 452.6 492 quaras
985.9 442.5 424 guatdu
991.5 430.3 1656 anacex
991.6 431.8 368 tri2tu
998.5 434 338 poular
998.9 430.5 578 beilpe
980.1 433.5 450 beilpe
989.1 421.3 1762 anacex
995 438 210 guarsp
991.4 420.2 303 guargu
986.5 425.8 339 beilpe
989.2 409.2 502 quaras
993.8 393.8 498 termob
991.8 394.6 549 guazul
987.9 391.5 300 tri2tu
996.8 374.5 284 sloate
996 370.7 273 alchco
998.7 368 434 quaras
999 365.2 299 protte
984 362.8 574 termob
997 359 471 virosu
998.2 344.7 304 gustsu
980.7 357.3 335 termob
980.1 341.1 318 gustsu
984.3 341.6 443 alsebl
990.3 331.6 337 protte
985.3 328.9 235 alsebl
984.2 329.3 810 brosal
980.4 328 869 luehse
993.6 337.9 282 hirttr
996.5 332.4 278 hirttr
988.3 311.2 784 licapl
993.8 307.5 375 tri2tu
997 291 302 eugene
995.9 282.6 489 pri2co
989.2 288.5 685 sponra
985.7 275.8 285 alsebl
999.9 277.6 338 alsebl
998.5 260.1 247 swars1
982.8 262 379 alsebl
999 260.4 274 guapst
987 250.4 543 poutre
989.9 253.4 253 cordbi
995.2 255.9 331 tet2pa
982.1 240.7 322 tab2ar
992.3 237.1 480 quaras
982.4 232.6 483 jac1co
985.6 226.5 847 anacex
988.9 232.8 578 alsebl
991.3 230 306 sloate
997 220.4 390 tri2tu
985.9 204 313 protte
998.5 195.4 299 chr2ar
985.2 191.5 397 jac1co
994.2 185.3 1019 huracr
982.9 173.9 219 gustsu
993.9 172.6 407 apeime
985.6 169.4 881 ficuyo
992.4 168.1 342 alsebl
989.7 168.1 258 guargu
995.8 165.4 215 gustsu
987 151.6 632 huracr
999.7 141.7 325 tri2tu
998 136.8 295 tri2tu
987.4 129.4 1584 cavapl
996.5 134.2 540 chr2ca
994 132.3 301 tet2pa
994.6 125.7 240 lindla
980.3 122.5 474 apeime
990.5 118.9 228 drypst
986.9 87.1 310 guargu
992.6 97.3 371 myrofr
989.7 84.7 375 tab2ar
992.2 89.3 163 drypst
991.4 85.7 394 myrofr
999.6 83.9 259 alsebl
993.7 95.6 227 lindla
991 62 925 pri2co
990.7 79.3 516 tet2pa
993 66 244 posola
997.4 67.4 363 protte
998 36.8 410 tratas
998.3 38.6 573 simaam
984 25.3 393 poutre
997.5 22.5 -1 cordal
993 18 303 apeiti
991.7 18 446 jac1co
999.7 2.7 255 gar2in
983.2 15.1 258 annosp
