361.2 420.3 18 paligu
460 16.8 28 solaha
994.1 488.3 320 gustsu
990.5 488.9 285 virosu
993.5 498.3 327 quaras
992.7 469.3 380 protte
981.9 473.5 1195 brosal
997.9 467.3 228 poular
988.7 455.3 397 casear
983.7 456.5 360 protte
983 452.6 455 quaras
986.4 450.7 268 hirttr
995.5 447.4 500 ocotwh
985.9 442.5 340 guatdu
991.5 430.3 1576 anacex
991.6 431.8 329 tri2tu
998.5 434 277 poular
998.9 430.5 514 beilpe
980.1 433.5 445 beilpe
989.1 421.3 1751 anacex
995 438 208 guarsp
991.4 420.2 253 guargu
986.5 425.8 327 beilpe
992.9 411 325 zantpr
989.2 409.2 507 quaras
993.8 393.8 415 termob
991.8 394.6 490 guazul
987.9 391.5 239 tri2tu
985.2 387.8 224 tab1ro
988.4 385.3 515 quaras
998.3 383.5 265 protte
996.8 374.5 228 sloate
996 370.7 271 alchco
998.7 368 427 quaras
999 365.2 279 protte
984 362.8 495 termob
997 359 362 virosu
998.2 344.7 290 gustsu
980.7 357.3 315 termob
980.1 341.1 311 gustsu
984.3 341.6 420 alsebl
990.3 331.6 325 protte
985.3 328.9 228 alsebl
984.2 329.3 775 brosal
980.4 328 827 luehse
993.6 337.9 225 hirttr
996.5 332.4 257 hirttr
995.6 321.1 283 cecrob
988.3 311.2 725 licapl
993.8 307.5 329 tri2tu
997 291 301 eugene
995.9 290.7 281 quaras
995.9 282.6 374 pri2co
989.2 288.5 585 sponra
980.6 290.8 339 guargu
985.7 275.8 278 alsebl
995.4 275.1 765 licapl
999.9 277.6 269 alsebl
998.5 260.1 246 swars1
982.8 262 360 alsebl
999 260.4 232 guapst
987 250.4 375 poutre
989.9 253.4 248 cordbi
984.7 248.1 305 protte
995.2 255.9 300 tet2pa
995.6 244.5 354 annosp
984 244.5 277 tripcu
982.1 240.7 264 tab2ar
992.3 237.1 440 quaras
982.4 232.6 371 jac1co
985.6 226.5 559 anacex
988.9 232.8 580 alsebl
991.3 230 256 sloate
992.3 230 231 tri2tu
997 220.4 341 tri2tu
996.5 218 615 quaras
999.5 206.5 374 zantp1
985.9 204 300 protte
998.5 195.4 286 chr2ar
999.7 193.2 257 protte
991 197.4 305 eugeoe
985.2 191.5 293 jac1co
994.2 185.3 901 huracr
982.9 173.9 215 gustsu
998 174.6 204 gustsu
993.9 172.6 375 apeime
985.6 169.4 660 ficuyo
992.4 168.1 311 alsebl
989.7 168.1 255 guargu
998 167.2 481 loncla
995.8 165.4 205 gustsu
987 151.6 565 huracr
981.7 141.8 532 tab2ar
999.7 141.7 326 tri2tu
998 136.8 285 tri2tu
987.4 129.4 1415 cavapl
996.5 134.2 526 chr2ca
984.4 128.8 348 alsebl
994 132.3 289 tet2pa
994.6 125.7 226 lindla
980.3 122.5 477 apeime
995.7 106.2 200 pla1pi
991.3 108.4 512 jac1co
983 107.3 292 protte
985.3 110.9 405 lacmpa
990.5 118.9 227 drypst
986.9 87.1 324 guargu
992.6 97.3 287 myrofr
989.7 84.7 242 tab2ar
992.2 89.3 327 drypst
991.4 85.7 340 myrofr
999.6 83.9 246 alsebl
982.4 91.8 249 ingaco
993.7 95.6 205 lindla
991 62 985 pri2co
990.7 79.3 476 tet2pa
993 66 227 posola
997.4 67.4 322 protte
989.4 54.4 234 casesy
989 47.6 357 amaico
986.2 33.9 281 dio2ar
990.8 38.1 354 tri2tu
998 36.8 248 tratas
998.3 38.6 445 simaam
984 25.3 334 poutre
996.6 25.1 383 jac1co
997.5 22.5 531 cordal
990.8 20.3 349 zantbe
993 18 283 apeiti
991.7 18 345 jac1co
994.5 16.8 293 apeiti
992.1 5.2 344 tri2tu
999.7 2.7 227 gar2in
983.2 15.1 250 annosp
994.4 12 232 poutst
979.8 10.7 1097 tab1gu
967.5 11.5 466 ingafa
965.5 15.1 321 sch1zo
964.5 14.8 407 alsebl
962.4 15.5 537 sterap
961 2 209 gustsu
966.6 23.8 310 alsebl
974.6 24.1 244 alsebl
971.3 31.6 218 alsebl
974.4 32.1 202 lindla
979.3 33.7 258 heisco
971.6 38.6 398 eugeco
973.6 53.6 288 tri2tu
978 49.8 757 brosal
978.9 51.4 221 alsebl
967.2 56.2 218 heisco
963.7 54.8 419 guargu
961.3 57.7 268 ingaco
960.9 50.8 240 drypst
978 60.8 291 drypst
968.2 77.2 281 cassel
974.5 68 360 cordal
966.9 77.5 280 simaam
962 76.9 503 calolo
972.8 82.7 403 jac1co
977.5 85.4 481 tri2tu
979.2 98.3 323 heisco
