994.1 488.3 298 gustsu
990.5 488.9 348 virosu
993.5 498.3 314 quaras
992.7 469.3 438 protte
981.9 473.5 1290 brosal
983.7 456.5 19 protte
983 452.6 467 quaras
995.5 447.4 25 ocotwh
985.9 442.5 405 guatdu
991.5 430.3 1653 anacex
991.6 431.8 358 tri2tu
998.5 434 317 poular
998.9 430.5 555 beilpe
980.1 433.5 451 beilpe
989.1 421.3 1772 anacex
995 438 206 guarsp
991.4 420.2 304 guargu
986.5 425.8 333 beilpe
989.2 409.2 522 quaras
993.8 393.8 472 termob
991.8 394.6 555 guazul
987.9 391.5 275 tri2tu
996.8 374.5 281 sloate
996 370.7 268 alchco
998.7 368 415 quaras
999 365.2 289 protte
984 362.8 559 termob
997 359 455 virosu
998.2 344.7 303 gustsu
980.7 357.3 329 termob
980.1 341.1 310 gustsu
984.3 341.6 434 alsebl
990.3 331.6 335 protte
985.3 328.9 229 alsebl
984.2 329.3 810 brosal
980.4 328 890 luehse
993.6 337.9 259 hirttr
996.5 332.4 273 hirttr
988.3 311.2 835 licapl
993.8 307.5 366 tri2tu
997 291 300 eugene
995.9 282.6 444 pri2co
989.2 288.5 657 sponra
980.6 290.8 341 guargu
985.7 275.8 279 alsebl
999.9 277.6 323 alsebl
998.5 260.1 240 swars1
982.8 262 378 alsebl
999 260.4 264 guapst
987 250.4 488 poutre
989.9 253.4 250 cordbi
995.2 255.9 315 tet2pa
995.6 244.5 382 annosp
982.1 240.7 304 tab2ar
992.3 237.1 475 quaras
982.4 232.6 454 jac1co
985.6 226.5 761 anacex
988.9 232.8 582 alsebl
991.3 230 305 sloate
997 220.4 393 tri2tu
996.5 218 620 quaras
985.9 204 304 protte
998.5 195.4 296 chr2ar
985.2 191.5 369 jac1co
994.2 185.3 973 huracr
982.9 173.9 217 gustsu
993.9 172.6 405 apeime
985.6 169.4 834 ficuyo
992.4 168.1 332 alsebl
989.7 168.1 258 guargu
995.8 165.4 210 gustsu
987 151.6 594 huracr
999.7 141.7 324 tri2tu
998 136.8 289 tri2tu
987.4 129.4 1582 cavapl
996.5 134.2 565 chr2ca
984.4 128.8 349 alsebl
994 132.3 298 tet2pa
994.6 125.7 225 lindla
980.3 122.5 476 apeime
983 107.3 295 protte
990.5 118.9 225 drypst
986.9 87.1 300 guargu
992.6 97.3 335 myrofr
989.7 84.7 279 tab2ar
992.2 89.3 350 drypst
991.4 85.7 368 myrofr
999.6 83.9 259 alsebl
982.4 91.8 284 ingaco
993.7 95.6 226 lindla
991 62 900 pri2co
990.7 79.3 500 tet2pa
993 66 238 posola
997.4 67.4 346 protte
986.2 33.9 287 dio2ar
998 36.8 399 tratas
998.3 38.6 537 simaam
984 25.3 373 poutre
996.6 25.1 450 jac1co
997.5 22.5 559 cordal
990.8 20.3 408 zantbe
993 18 297 apeiti
991.7 18 413 jac1co
994.5 16.8 300 apeiti
992.1 5.2 345 tri2tu
999.7 2.7 231 gar2in
983.2 15.1 258 annosp
994.4 12 255 poutst
979.8 10.7 1125 tab1gu
967.5 11.5 469 ingafa
964.5 14.8 409 alsebl
962.4 15.5 554 sterap
961 2 219 gustsu
966.6 23.8 313 alsebl
974.6 24.1 255 alsebl
971.3 31.6 277 alsebl
979.3 33.7 255 heisco
971.6 38.6 402 eugeco
973.6 53.6 301 tri2tu
978.9 51.4 259 alsebl
967.2 56.2 222 heisco
963.7 54.8 420 guargu
978 60.8 298 drypst
968.2 77.2 327 cassel
974.5 68 380 cordal
966.9 77.5 376 simaam
962 76.9 653 calolo
972.8 82.7 486 jac1co
979.2 98.3 329 heisco
975.6 95.8 209 lindla
971.3 92.1 291 hirttr
972.2 104 737 jac1co
975.3 113.8 221 tet2pa
968.2 131.2 381 protte
963.3 136 624 hyeral
962.5 142.5 350 protte
968 156.8 443 huracr
970.78 149.42 227 protte
963.2 160.9 260 protte
970.6 162.9 442 zuelgu
960.2 179.5 348 alsebl
974.2 174.2 211 gustsu
971 193.6 377 cecrin
972 193.1 286 cecrin
977 198.9 330 alsebl
972.4 195.2 395 cordal
967.3 210 321 eugeoe
963.2 200.5 496 guapst
965.4 202.9 976 brosal
963.7 221.5 732 apeime
964.5 224.7 356 sch1zo
964.4 231.7 382 termob
977.6 243.1 619 sponmo
964.9 245.2 261 tri2tu
977.9 253.8 620 huracr
971 246.8 310 sloate
966 257.9 363 tri2tu
961 260.7 305 drypst
979.1 269.7 382 huracr
968.8 264 320 tri2tu
976 268.8 235 quaras
963.4 264.4 512 alsebl
975.3 267 282 hirttr
962 273.1 642 quaras
976.4 271.8 410 tab2ar
968.8 294.8 325 posola
978.2 279.7 214 swars1
975.6 287 232 quaras
960.6 289.1 316 quaras
961.5 300.9 243 guargu
974.7 303.6 243 guargu
967.5 303.4 330 alchco
978.9 301 332 tripcu
977.7 313.9 458 cordbi
977.8 319.4 423 chr2ar
975.2 324.8 210 gustsu
960.2 321.9 212 gustsu
965.5 326 300 tri2tu
968.3 335.6 344 termob
962 336.9 704 tab1ro
960.7 326.8 625 huracr
970.8 344.6 481 quaras
966.1 341.1 999 apeime
964 356.1 474 termob
961.1 356.9 425 poutre
972.9 357.4 561 termob
978.9 354 348 alsebl
973.7 366.5 280 quaras
976.9 371.6 765 hyeral
968.5 394.5 190 poular
967.7 393 373 quaras
965.8 393.9 802 virosu
962.6 392.8 252 guargu
966 389 220 brosal
967.4 411.2 450 tet2pa
964.6 403.3 683 quaras
970.6 401.9 304 sloate
963.7 419.2 532 tet2pa
978.2 436.9 270 allops
971.1 435.7 262 heisco
964.6 452.8 547 apeime
968.6 462.8 241 guetfo
979.7 484.5 583 tab1gu
971.3 487.9 249 gustsu
967.7 488.8 195 mar1la
968.8 497.8 277 protte
965.3 490.3 332 virose
959.5 492.4 360 protte
945 493.6 356 virosu
940.5 486.5 469 alsebl
958.5 479 786 ficutr
959 471.4 207 hirttr
948.3 475.5 610 huracr
959.1 446.7 318 hirttr
952.4 447.2 542 apeime
946.5 451.5 264 poular
943.1 441.2 330 brosal
945.2 422.5 509 alsebl
942.7 422.8 303 sympgl
954 431.6 686 poutre
944.1 415.1 639 beilpe
940.5 410.4 395 beilpe
950.9 405.7 450 beilpe
953.9 403.4 602 alsebl
958 408.8 289 chr2ar
940.8 389.2 385 beilpe
943.1 389.7 398 aspicr
946.9 382.2 307 poular
958.6 383.5 300 protte
956.8 388.3 315 guargu
954.6 391.5 307 protte
950.6 394.2 490 quaras
942.1 374.8 634 quaras
947.4 365.6 631 guatdu
951.9 365.4 242 tripcu
951.7 369.3 602 jac1co
953 372.8 210 alchco
953 377 700 virosu
952.5 378.6 579 sponra
945.5 379.8 515 beilpe
947.3 340.9 452 alsebl
946 344.7 420 quaras
954.5 341.8 793 quaras
940.1 338.9 384 poular
943.5 331.4 316 dendar
940.1 326.2 361 guargu
953 325.2 800 quaras
953.6 334.3 240 guargu
946 306.7 772 apeime
941.2 304.5 367 guargu
946.4 306.1 269 virosu
956 303 410 hirttr
959.4 310.5 292 gustsu
955.5 315.8 552 tab2ar
958.5 317.8 224 gustsu
949.4 317.8 675 apeime
942.2 295.3 571 ocotwh
941.2 286.2 1990 anacex
950.7 294 347 protte
945.5 269.3 483 poutre
943.6 260.2 890 quaras
952.4 267.1 272 quaras
953.2 270.1 231 tab1ro
943.5 252.9 459 virosu
955.6 246.1 534 alsebl
952.2 249.5 480 poutre
951.7 249.4 324 tri2tu
954.6 251.1 368 quaras
949.6 255.9 296 hirttr
958.5 257.1 190 hirttr
941.8 231.7 353 tab1ro
946.7 220.3 706 quaras
944 239.5 361 protte
947 209.3 738 huracr
952.7 216.1 328 sch1zo
952 213.4 93 theoca
942.1 190.1 218 drypst
949.2 180.1 272 alsebl
956.5 184.4 60 lindla
954.4 191 442 eugeco
948.3 194.5 584 jac1co
947 165.3 590 quaras
952 161.4 334 poutre
949.6 168.8 260 quaras
955.4 168.5 388 alsebl
947.9 174.9 266 hirttr
945.5 149.6 1292 cavapl
944.6 144.4 845 aspicr
957.2 149.3 605 sterap
951.2 152.9 223 protte
941.6 133.6 351 chr2ar
956.5 126.6 447 tet2pa
949.6 130.2 504 quaras
944.7 139.7 283 tet2pa
950.5 101.9 592 huracr
959.5 108.4 234 protte
941.2 98.4 288 heisco
948 86.9 381 tet2pa
956.8 80.6 471 quaras
954.6 82.4 237 gar2in
955.5 94 536 sponra
950.4 98.9 262 heisco
954.4 62.7 228 cordbi
949 70.8 353 protte
942.7 55.9 334 tri2tu
939.8 41.7 441 quaras
944.3 40.4 304 tri2tu
944.7 40.3 564 pla1pi
949.6 54.5 1069 diptpa
954.2 56.4 224 huracr
952.4 57.7 350 alsebl
945.4 36.7 258 gustsu
940.8 25.5 301 alsebl
950.9 20.5 337 gustsu
950.2 19.7 445 cordal
958.4 21.5 276 casear
954.2 25.6 325 ast2gr
957.7 33.5 331 protte
945.9 25.5 271 alsebl
955.6 6.9 447 pri2co
954 8 358 ingafa
938.2 1.1 277 alsebl
937.7 3 281 cordbi
936.6 7 289 alsebl
928.5 12.6 646 jac1co
924.2 17 408 jac1co
932.2 33 657 sapiau
932.7 37.2 303 tri2tu
938 49.6 516 pla1pi
923.1 65.4 244 hirttr
920.5 74.7 383 posola
925.5 76.8 376 tri2tu
930 79.8 2220 ceibpe
936.7 68.1 311 protte
935.1 98.6 654 huracr
928.6 87.8 353 tri2tu
939 84 369 protte
938.1 86.6 353 sloate
938.1 87.1 212 gustsu
938.2 91.1 391 alsebl
920.3 117.5 306 tri2tu
934.6 119.3 423 tri2tu
933.8 111.1 315 quaras
934.3 105.4 726 luehse
937.3 104.1 240 drypst
927.7 101.7 430 huracr
926.7 129.5 370 tet2pa
936.6 129.3 428 cordbi
933.9 126.2 428 tet2pa
925.1 151 390 lindla
920.9 158.7 374 apeime
927.5 144.6 323 protte
923.3 169.5 292 drypst
924.6 170.8 324 virose
937.9 173.5 255 hirttr
933.8 209.7 340 tropra
930.2 203.8 455 casear
925.7 224.4 369 protte
927 236.6 243 posola
929.3 239.3 636 quaras
925.9 247.1 910 anacex
928.1 245.2 250 virosu
921.3 255.8 447 protte
925.2 259 269 protte
931.6 260.5 838 calolo
937.4 251.3 285 hirttr
931.2 250.2 247 tratas
939.7 246.5 251 hirttr
921.5 269.3 397 tet2pa
924.5 278.3 329 guatdu
928.4 279.4 353 poular
939.1 273.9 288 guargu
921.1 281.7 283 hirttr
930.5 287.1 255 beilpe
937.9 288.1 241 heisco
932.9 282.7 300 virosp
938.2 293.6 293 aspicr
928.9 307.7 235 pterro
920.9 322.7 360 protte
936.6 331.7 539 virosu
923.8 320.6 473 quaras
926.3 356.2 461 sch1zo
922.8 353.8 245 tri2tu
935.3 353.5 210 chr2ar
928.8 379 522 quaras
931.2 372.6 545 beilpe
928.2 361 722 quaras
934.3 396.8 345 protte
930.4 391.4 320 guargu
926.1 419.1 527 quaras
930.5 409.9 365 tri2tu
937.1 407.3 356 poular
926.8 407 320 guargu
924.2 427.8 566 beilpe
922.4 426.5 411 tri2tu
934.2 425.4 309 virose
932.9 422.9 320 tri2tu
929.7 425.2 330 poular
932.3 445.2 325 protte
926.4 453 645 guatdu
920.5 453.2 264 unonpi
936.4 453 468 beilpe
938.7 453.4 298 poular
938.6 446.8 255 apeiti
936.3 468.5 233 gustsu
939 474.8 301 cordbi
925.4 480.8 262 sponra
921.6 478.7 448 huracr
927.5 481.7 293 tripcu
926.5 497.9 236 virose
932.6 497 409 protte
909.3 498.3 528 macrgl
907.3 488.3 263 gustsu
910.5 463.2 725 poular
907.1 459.3 337 quaras
914.6 454.3 837 ocotwh
917.8 457 483 ocotwh
919.6 459 565 sloate
918.3 445.4 499 beilpe
906.4 445.5 409 virosu
899.5 439.7 664 diptpa
914.2 437.3 480 tri2tu
913.7 425.5 262 protte
910.3 428.3 820 chr2ca
905.2 425.5 295 poular
906.3 429.4 253 poular
913.1 421.1 202 randar
918.3 418.1 241 guetfo
918.8 416.3 356 poular
917 412.2 225 unonpi
915.3 409.8 441 beilpe
912.4 410.5 263 tri2tu
906.2 402.9 796 diptpa
910.3 407 256 tripcu
909.1 413.9 691 quaras
905.3 398.8 482 virosu
