x,y,name
962.4699999999721,445.35999999940395,ABRUPR
898.6900000000023,409.43999999947846,ABRUPR
769.0899999999674,28.16000000014901,ABRUPR
603.2299999999814,474.0499999988824,ABRUPR
999.6199999999953,385.4199999999255,ACERLE
988.2699999999604,191.660000000149,ACERLE
987.8099999999977,9.719999998807907,ACERLE
965.4099999999744,471.6299999989569,ACERLE
975.4899999999907,251.85999999940395,ACERLE
923.679999999993,17.709999999031425,ACERLE
859.1599999999744,120.74000000022352,ACERLE
691.5799999999581,437.36999999918044,ACERLE
673.820000000007,134.11999999918044,ACERLE
483.35999999998603,264.75,ACERLE
474.2600000000093,383.98000000044703,ACERLE
294.570000000007,163.7999999988824,ACERLE
273.6699999999837,483.36999999918044,ACERLE
224.09999999997672,194.87999999895692,ACERLE
177.89000000001397,486.19999999925494,ACERLE
999.289999999979,268.929999999702,ACEROP
993.7099999999627,183.1699999999255,ACEROP
962.320000000007,448.7400000002235,ACEROP
963.4500000000116,370.5499999988824,ACEROP
969.7999999999884,342.19999999925494,ACEROP
970.2799999999697,72.44999999925494,ACEROP
949.289999999979,229.40000000037253,ACEROP
948.570000000007,173.74000000022352,ACEROP
958.7000000000116,15.400000000372529,ACEROP
945.9899999999907,0.900000000372529,ACEROP
922.7999999999884,473.5599999986589,ACEROP
925.2399999999907,331.0099999997765,ACEROP
920.1300000000047,304.43999999947846,ACEROP
923.75,312.03999999910593,ACEROP
920.7799999999697,288.4900000002235,ACEROP
928.1199999999953,271.660000000149,ACEROP
923.6499999999651,81.59999999962747,ACEROP
939.4099999999744,12.019999999552965,ACEROP
919.9699999999721,485.2199999988079,ACEROP
906.6300000000047,138.25,ACEROP
910.7600000000093,78.9699999988079,ACEROP
884.5499999999884,261.4900000002235,ACEROP
897.9799999999814,206.0599999986589,ACEROP
896.0,196.84999999962747,ACEROP
887.359999999986,160.160000000149,ACEROP
888.320000000007,160.11999999918044,ACEROP
870.859999999986,351.9699999988079,ACEROP
870.429999999993,124.20999999903142,ACEROP
844.0199999999604,485.1299999989569,ACEROP
850.4899999999907,483.01999999955297,ACEROP
853.75,479.5099999997765,ACEROP
846.3499999999767,358.5499999988824,ACEROP
850.609999999986,305.2599999997765,ACEROP
849.3499999999767,304.1699999999255,ACEROP
853.570000000007,243.35999999940395,ACEROP
840.9199999999837,238.09999999962747,ACEROP
849.6900000000023,225.8899999987334,ACEROP
844.5199999999604,137.089999999851,ACEROP
845.2299999999814,33.580000000074506,ACEROP
837.1300000000047,327.27999999932945,ACEROP
821.1199999999953,97.02999999932945,ACEROP
809.3999999999651,143.0599999986589,ACEROP
800.4199999999837,78.4699999988079,ACEROP
798.179999999993,462.86999999918044,ACEROP
795.859999999986,221.67999999970198,ACEROP
793.0999999999767,206.93999999947846,ACEROP
792.320000000007,211.77999999932945,ACEROP
792.429999999993,198.85999999940395,ACEROP
796.8099999999977,190.23000000044703,ACEROP
795.0199999999604,188.68999999947846,ACEROP
789.890000000014,134.82000000029802,ACEROP
797.9799999999814,92.75999999977648,ACEROP
783.5100000000093,55.59999999962747,ACEROP
762.8800000000047,140.4199999999255,ACEROP
766.7000000000116,106.0,ACEROP
754.1499999999651,258.820000000298,ACEROP
751.7600000000093,196.9699999988079,ACEROP
744.25,144.07000000029802,ACEROP
758.2199999999721,135.84999999962747,ACEROP
722.1699999999837,499.7199999988079,ACEROP
737.3399999999674,216.36999999918044,ACEROP
726.3499999999767,78.50999999977648,ACEROP
726.039999999979,39.32000000029802,ACEROP
713.6499999999651,102.09999999962747,ACEROP
696.2199999999721,387.03999999910593,ACEROP
690.7799999999697,138.00999999977648,ACEROP
687.9899999999907,6.549999998882413,ACEROP
676.4500000000116,327.679999999702,ACEROP
660.8699999999953,131.74000000022352,ACEROP
640.7699999999604,300.0499999988824,ACEROP
651.359999999986,164.70999999903142,ACEROP
